epoch_ns,gpu,power_mw,temperature_c,sm_clock_mhz,mem_clock_mhz,gpu_util_percent,memory_util_percent
1784445593286359307,0,8858,27,180,405,0,0
1784445593286359307,1,63630,35,2400,13801,0,0
1784445593336359501,0,8858,27,180,405,0,0
1784445593336359501,1,63630,35,2400,13801,0,0
1784445593386361838,0,8858,27,180,405,0,0
1784445593386361838,1,63630,35,2400,13801,0,0
1784445593436358616,0,8858,27,180,405,0,0
1784445593436358616,1,63630,35,2400,13801,0,0
1784445593486358414,0,8858,27,180,405,0,0
1784445593486358414,1,63630,35,2400,13801,0,0
1784445593536359036,0,8858,27,180,405,0,0
1784445593536359036,1,63630,35,2400,13801,0,0
1784445593586358923,0,8858,27,180,405,0,0
1784445593586358923,1,63699,35,2400,13801,0,0
1784445593636358729,0,8858,27,180,405,0,0
1784445593636358729,1,63699,35,2400,13801,0,0
1784445593686358850,0,8858,27,180,405,0,0
1784445593686358850,1,63699,35,2400,13801,0,0
1784445593736360734,0,8858,27,180,405,0,0
1784445593736360734,1,63699,35,2400,13801,0,0
1784445593786359367,0,8858,27,180,405,0,0
1784445593786359367,1,63699,35,2400,13801,0,0
1784445593836359442,0,8858,27,180,405,0,0
1784445593836359442,1,63699,35,2400,13801,0,0
1784445593886358637,0,8858,27,180,405,0,0
1784445593886358637,1,63699,35,2400,13801,0,0
1784445593936357293,0,8858,27,180,405,0,0
1784445593936357293,1,63699,35,2400,13801,0,0
1784445593986357987,0,8858,27,180,405,0,0
1784445593986357987,1,63699,35,2400,13801,0,0
1784445594036360273,0,8858,27,180,405,0,0
1784445594036360273,1,63699,35,2400,13801,0,0
1784445594086359711,0,8858,27,180,405,0,0
1784445594086359711,1,63671,35,2400,13801,0,0
1784445594136360046,0,8858,27,180,405,0,0
1784445594136360046,1,63671,35,2400,13801,0,0
1784445594186359908,0,8858,27,180,405,0,0
1784445594186359908,1,63671,35,2400,13801,0,0
1784445594236360320,0,8858,27,180,405,0,0
1784445594236360320,1,63671,35,2400,13801,0,0
1784445594286359631,0,9110,27,180,405,0,0
1784445594286359631,1,63671,35,2400,13801,0,0
1784445594336357869,0,9110,27,180,405,0,0
1784445594336357869,1,63671,35,2400,13801,0,0
1784445594386359857,0,9110,27,180,405,0,0
1784445594386359857,1,63671,35,2400,13801,0,0
1784445594436359227,0,9110,27,180,405,0,0
1784445594436359227,1,63671,35,2400,13801,0,0
1784445594486358921,0,9110,27,180,405,0,0
1784445594486358921,1,63671,35,2400,13801,0,0
1784445594536361230,0,9110,27,180,405,0,0
1784445594536361230,1,63671,35,2400,13801,0,0
1784445594586360053,0,9110,27,180,405,0,0
1784445594586360053,1,63585,35,2400,13801,0,0
1784445594636357663,0,9110,27,180,405,0,0
1784445594636357663,1,63585,35,2400,13801,0,0
1784445594686357892,0,9110,27,180,405,0,0
1784445594686357892,1,63585,35,2400,13801,0,0
1784445594736358581,0,9110,27,180,405,0,0
1784445594736358581,1,63585,35,2400,13801,0,0
1784445594786358014,0,9110,27,180,405,0,0
1784445594786358014,1,63585,35,2400,13801,0,0
1784445594836357799,0,9110,27,180,405,0,0
1784445594836357799,1,63585,35,2400,13801,0,0
1784445594886359184,0,9110,27,180,405,0,0
1784445594886359184,1,63585,35,2400,13801,0,0
1784445594936360436,0,9110,27,180,405,0,0
1784445594936360436,1,63585,35,2400,13801,0,0
1784445594986359358,0,9110,27,180,405,0,0
1784445594986359358,1,63585,35,2400,13801,0,0
1784445595036358651,0,9110,27,180,405,0,0
1784445595036358651,1,63585,35,2400,13801,0,0
1784445595086357628,0,9110,27,180,405,0,0
1784445595086357628,1,63554,35,2400,13801,0,0
1784445595136360399,0,9110,27,180,405,0,0
1784445595136360399,1,63554,35,2400,13801,0,0
1784445595186359922,0,9110,27,180,405,0,0
1784445595186359922,1,63554,35,2400,13801,0,0
1784445595236359224,0,9110,27,180,405,0,0
1784445595236359224,1,63554,35,2400,13801,0,0
1784445595286358805,0,9061,27,180,405,0,0
1784445595286358805,1,63554,35,2400,13801,0,0
1784445595336358636,0,9061,27,180,405,0,0
1784445595336358636,1,63554,35,2400,13801,0,0
1784445595386359702,0,9061,27,180,405,0,0
1784445595386359702,1,63554,35,2400,13801,0,0
1784445595436359147,0,9061,27,180,405,0,0
1784445595436359147,1,63554,35,2400,13801,0,0
1784445595486361101,0,9061,27,180,405,0,0
1784445595486361101,1,63554,35,2400,13801,0,0
1784445595536359643,0,9061,27,180,405,0,0
1784445595536359643,1,63554,35,2400,13801,0,0
1784445595586359394,0,9061,27,180,405,0,0
1784445595586359394,1,63495,35,2400,13801,0,0
1784445595636360131,0,9061,27,180,405,0,0
1784445595636360131,1,63495,35,2400,13801,0,0
1784445595686358293,0,9061,27,180,405,0,0
1784445595686358293,1,63495,35,2400,13801,0,0
1784445595736359508,0,9061,27,180,405,0,0
1784445595736359508,1,63495,35,2400,13801,0,0
1784445595786359412,0,9061,27,180,405,0,0
1784445595786359412,1,63495,35,2400,13801,0,0
1784445595836360355,0,9061,27,180,405,0,0
1784445595836360355,1,63495,35,2400,13801,0,0
1784445595886358981,0,9061,27,180,405,0,0
1784445595886358981,1,63495,35,2400,13801,0,0
1784445595936358865,0,9061,27,180,405,0,0
1784445595936358865,1,63495,35,2400,13801,0,0
1784445595986359564,0,9061,27,180,405,0,0
1784445595986359564,1,63495,35,2400,13801,0,0
1784445596036359225,0,9061,27,180,405,0,0
1784445596036359225,1,63495,35,2400,13801,0,0
1784445596086359198,0,9061,27,180,405,0,0
1784445596086359198,1,63437,35,2400,13801,0,0
1784445596136360815,0,9061,27,180,405,0,0
1784445596136360815,1,63437,35,2400,13801,0,0
1784445596186360639,0,9061,27,180,405,0,0
1784445596186360639,1,63437,35,2400,13801,0,0
1784445596236360135,0,9061,27,180,405,0,0
1784445596236360135,1,63437,35,2400,13801,0,0
1784445596286359328,0,9126,27,180,405,0,0
1784445596286359328,1,63437,35,2400,13801,0,0
1784445596336357598,0,9126,27,180,405,0,0
1784445596336357598,1,63437,35,2400,13801,0,0
1784445596386359220,0,9126,27,180,405,0,0
1784445596386359220,1,63437,35,2400,13801,0,0
1784445596436361712,0,9126,27,180,405,0,0
1784445596436361712,1,63437,35,2400,13801,0,0
1784445596486360487,0,9126,27,180,405,0,0
1784445596486360487,1,63437,35,2400,13801,0,0
1784445596536359995,0,9126,27,180,405,0,0
1784445596536359995,1,63437,35,2400,13801,0,0
1784445596586358994,0,9126,27,180,405,0,0
1784445596586358994,1,63434,35,2400,13801,0,0
1784445596636358087,0,9126,27,180,405,0,0
1784445596636358087,1,63434,35,2400,13801,0,0
1784445596686357688,0,9126,27,180,405,0,0
1784445596686357688,1,63434,35,2400,13801,0,0
1784445596736358828,0,9126,27,180,405,0,0
1784445596736358828,1,63434,35,2400,13801,0,0
1784445596786360232,0,9126,27,180,405,0,0
1784445596786360232,1,63434,35,2400,13801,0,0
1784445596836359356,0,9126,27,180,405,0,0
1784445596836359356,1,63434,35,2400,13801,0,0
1784445596886357339,0,9126,27,180,405,0,0
1784445596886357339,1,63434,35,2400,13801,0,0
1784445596936364928,0,9126,27,180,405,0,0
1784445596936364928,1,63434,35,2400,13801,0,0
1784445596986357568,0,9126,27,180,405,0,0
1784445596986357568,1,63434,35,2400,13801,0,0
1784445597036358989,0,9126,27,180,405,0,0
1784445597036358989,1,63434,35,2400,13801,0,0
1784445597086358214,0,9126,27,180,405,0,0
1784445597086358214,1,63384,35,2400,13801,0,0
1784445597136360383,0,9126,27,180,405,0,0
1784445597136360383,1,63384,35,2400,13801,0,0
1784445597186357932,0,9126,27,180,405,0,0
1784445597186357932,1,63384,35,2400,13801,0,0
1784445597236360833,0,9126,27,180,405,0,0
1784445597236360833,1,63384,35,2400,13801,0,0
1784445597286359702,0,9114,27,180,405,0,0
1784445597286359702,1,63384,35,2400,13801,0,0
1784445597336360803,0,9114,27,180,405,0,0
1784445597336360803,1,63384,35,2400,13801,0,0
1784445597386357108,0,9114,27,180,405,0,0
1784445597386357108,1,63384,35,2400,13801,0,0
1784445597436359001,0,9114,27,180,405,0,0
1784445597436359001,1,63384,35,2400,13801,0,0
1784445597486358018,0,9114,27,180,405,0,0
1784445597486358018,1,63384,35,2400,13801,0,0
1784445597536362664,0,9114,27,180,405,0,0
1784445597536362664,1,63384,35,2400,13801,0,0
1784445597586358674,0,9114,27,180,405,0,0
1784445597586358674,1,63318,35,2400,13801,0,0
1784445597636367595,0,9114,27,180,405,0,0
1784445597636367595,1,63318,35,2400,13801,0,0
1784445597686353726,0,9114,27,180,405,0,0
1784445597686353726,1,63318,35,2400,13801,0,0
1784445597736362804,0,9114,27,180,405,0,0
1784445597736362804,1,63318,35,2400,13801,0,0
1784445597786370499,0,9114,27,180,405,0,0
1784445597786370499,1,63318,35,2400,13801,0,0
1784445597836361612,0,9114,27,180,405,0,0
1784445597836361612,1,63318,35,2400,13801,0,0
1784445597886360360,0,9114,27,180,405,0,0
1784445597886360360,1,63318,35,2400,13801,0,0
1784445597936362023,0,9114,27,180,405,0,0
1784445597936362023,1,63318,35,2400,13801,0,0
1784445597986360422,0,9114,27,180,405,0,0
1784445597986360422,1,63318,35,2400,13801,0,0
1784445598036359493,0,9114,27,180,405,0,0
1784445598036359493,1,63318,35,2400,13801,0,0
1784445598086392311,0,9114,27,180,405,0,0
1784445598086392311,1,63330,35,2400,13801,0,0
1784445598136386533,0,9114,27,180,405,0,0
1784445598136386533,1,63330,35,2400,13801,0,0
1784445598186361648,0,9114,27,180,405,0,0
1784445598186361648,1,63330,35,2400,13801,0,0
1784445598236361402,0,9114,27,180,405,0,0
1784445598236361402,1,63330,35,2400,13801,0,0
1784445598286366109,0,9029,27,180,405,0,0
1784445598286366109,1,63330,35,2400,13801,0,0
1784445598336360657,0,9029,27,180,405,0,0
1784445598336360657,1,63330,35,2400,13801,0,0
1784445598386360372,0,9029,27,180,405,0,0
1784445598386360372,1,63330,35,2400,13801,0,0
1784445598436361012,0,9029,27,180,405,0,0
1784445598436361012,1,63330,35,2400,13801,0,0
1784445598486359621,0,9029,27,180,405,0,0
1784445598486359621,1,63330,35,2400,13801,0,0
1784445598536362859,0,9029,27,180,405,0,0
1784445598536362859,1,63330,35,2400,13801,0,0
1784445598586360919,0,9029,27,180,405,0,0
1784445598586360919,1,63438,35,2400,13801,0,0
1784445598636360128,0,9029,27,180,405,0,0
1784445598636360128,1,63438,35,2400,13801,0,0
1784445598686359773,0,9029,27,180,405,0,0
1784445598686359773,1,63438,35,2400,13801,0,0
1784445598736361497,0,9029,27,180,405,0,0
1784445598736361497,1,63438,35,2400,13801,0,0
1784445598786359146,0,9029,27,180,405,0,0
1784445598786359146,1,63438,35,2400,13801,0,0
1784445598836359260,0,9029,27,180,405,0,0
1784445598836359260,1,63438,35,2400,13801,0,0
1784445598886365878,0,9029,27,180,405,0,0
1784445598886365878,1,63438,35,2400,13801,0,0
1784445598936374656,0,9029,27,180,405,0,0
1784445598936374656,1,63438,35,2400,13801,0,0
1784445598986364011,0,9029,27,180,405,0,0
1784445598986364011,1,63438,35,2400,13801,0,0
1784445599036362551,0,9029,27,180,405,0,0
1784445599036362551,1,63438,35,2400,13801,0,0
1784445599086356577,0,9029,27,180,405,0,0
1784445599086356577,1,63492,35,2400,13801,0,0
1784445599136361204,0,9029,27,180,405,0,0
1784445599136361204,1,63492,35,2400,13801,0,0
1784445599186361143,0,9029,27,180,405,0,0
1784445599186361143,1,63492,35,2400,13801,0,0
1784445599236360938,0,9029,27,180,405,0,0
1784445599236360938,1,63492,35,2400,13801,0,0
1784445599286353318,0,9331,27,180,405,0,0
1784445599286353318,1,63492,35,2400,13801,0,0
1784445599336362035,0,9331,27,180,405,0,0
1784445599336362035,1,63492,35,2400,13801,0,0
1784445599386358545,0,9331,27,180,405,0,0
1784445599386358545,1,63492,35,2400,13801,0,0
1784445599436360784,0,9331,27,180,405,0,0
1784445599436360784,1,63492,35,2400,13801,0,0
1784445599486360448,0,9331,27,180,405,0,0
1784445599486360448,1,63492,35,2400,13801,0,0
1784445599536359338,0,9331,27,180,405,0,0
1784445599536359338,1,63492,35,2400,13801,0,0
1784445599586360499,0,9331,27,180,405,0,0
1784445599586360499,1,63451,35,2400,13801,0,0
1784445599636362717,0,9331,27,180,405,0,0
1784445599636362717,1,63451,35,2400,13801,0,0
1784445599686353898,0,9331,27,180,405,0,0
1784445599686353898,1,63451,35,2400,13801,0,0
1784445599736378745,0,9331,27,180,405,0,0
1784445599736378745,1,63451,35,2400,13801,0,0
1784445599786377784,0,9331,27,180,405,0,0
1784445599786377784,1,63451,35,2400,13801,0,0
1784445599836368751,0,9331,27,180,405,0,0
1784445599836368751,1,63451,35,2400,13801,0,0
1784445599886361461,0,9331,27,180,405,0,0
1784445599886361461,1,63451,35,2400,13801,0,0
1784445599936361195,0,9331,27,180,405,0,0
1784445599936361195,1,63451,35,2400,13801,0,0
1784445599986362890,0,9331,27,180,405,0,0
1784445599986362890,1,63451,35,2400,13801,0,0
1784445600036360174,0,9331,27,180,405,0,0
1784445600036360174,1,63451,35,2400,13801,0,0
1784445600086360986,0,9331,27,180,405,0,0
1784445600086360986,1,63395,35,2400,13801,0,0
1784445600136362039,0,9331,27,180,405,0,0
1784445600136362039,1,63395,35,2400,13801,0,0
1784445600186360262,0,9331,27,180,405,0,0
1784445600186360262,1,63395,35,2400,13801,0,0
1784445600236369217,0,9331,27,180,405,0,0
1784445600236369217,1,63395,35,2400,13801,0,0
1784445600286366595,0,8818,27,180,405,0,0
1784445600286366595,1,63395,35,2400,13801,0,0
1784445600336374989,0,8818,27,180,405,0,0
1784445600336374989,1,63395,35,2400,13801,0,0
1784445600386388366,0,8818,27,180,405,0,0
1784445600386388366,1,63395,35,2400,13801,0,0
1784445600436364384,0,8818,27,180,405,0,0
1784445600436364384,1,63395,35,2400,13801,0,0
1784445600486365006,0,8818,27,180,405,0,0
1784445600486365006,1,63395,35,2400,13801,0,0
1784445600536361885,0,8818,27,180,405,0,0
1784445600536361885,1,63395,35,2400,13801,0,0
1784445600586362422,0,8818,27,180,405,0,0
1784445600586362422,1,63398,35,2400,13801,0,0
1784445600636362062,0,8818,27,180,405,0,0
1784445600636362062,1,63398,35,2400,13801,0,0
1784445600686359475,0,8818,27,180,405,0,0
1784445600686359475,1,63398,35,2400,13801,0,0
1784445600736369749,0,8818,27,180,405,0,0
1784445600736369749,1,63398,35,2400,13801,0,0
1784445600786367602,0,8818,27,180,405,0,0
1784445600786367602,1,63398,35,2400,13801,0,0
1784445600836364801,0,8818,27,180,405,0,0
1784445600836364801,1,63398,35,2400,13801,0,0
1784445600886362195,0,8818,27,180,405,0,0
1784445600886362195,1,63398,35,2400,13801,0,0
1784445600936366091,0,8818,27,180,405,0,0
1784445600936366091,1,63398,35,2400,13801,0,0
1784445600986366431,0,8818,27,180,405,0,0
1784445600986366431,1,63398,35,2400,13801,0,0
1784445601036388701,0,8818,27,180,405,0,0
1784445601036388701,1,63398,35,2400,13801,0,0
1784445601086378775,0,8818,27,180,405,0,0
1784445601086378775,1,63418,35,2400,13801,0,0
1784445601136372945,0,8818,27,180,405,0,0
1784445601136372945,1,63418,35,2400,13801,0,0
1784445601186362223,0,8818,27,180,405,0,0
1784445601186362223,1,63418,35,2400,13801,0,0
1784445601236363128,0,8818,27,180,405,0,0
1784445601236363128,1,63418,35,2400,13801,0,0
1784445601286360540,0,8823,27,180,405,0,0
1784445601286360540,1,63418,35,2400,13801,0,0
1784445601336360310,0,8823,27,180,405,0,0
1784445601336360310,1,63418,35,2400,13801,0,0
1784445601386366152,0,8823,27,180,405,0,0
1784445601386366152,1,63418,35,2400,13801,0,0
1784445601436361832,0,8823,27,180,405,0,0
1784445601436361832,1,63418,35,2400,13801,0,0
1784445601486363999,0,8823,27,180,405,0,0
1784445601486363999,1,63418,35,2400,13801,0,0
1784445601536360954,0,8823,27,180,405,0,0
1784445601536360954,1,63418,35,2400,13801,0,0
1784445601586359167,0,8823,27,180,405,0,0
1784445601586359167,1,63346,35,2400,13801,0,0
1784445601636360981,0,8823,27,180,405,0,0
1784445601636360981,1,63346,35,2400,13801,0,0
1784445601686352362,0,8823,27,180,405,0,0
1784445601686352362,1,63346,35,2400,13801,0,0
1784445601736361269,0,8823,27,180,405,0,0
1784445601736361269,1,63346,35,2400,13801,0,0
1784445601786359837,0,8823,27,180,405,0,0
1784445601786359837,1,63346,35,2400,13801,0,0
1784445601836359674,0,8823,27,180,405,0,0
1784445601836359674,1,63346,35,2400,13801,0,0
1784445601886352201,0,8823,27,180,405,0,0
1784445601886352201,1,63346,35,2400,13801,0,0
1784445601936361751,0,8823,27,180,405,0,0
1784445601936361751,1,63346,35,2400,13801,0,0
1784445601986360934,0,8823,27,180,405,0,0
1784445601986360934,1,63346,35,2400,13801,0,0
1784445602036360260,0,8823,27,180,405,0,0
1784445602036360260,1,63346,35,2400,13801,0,0
1784445602086360435,0,8823,27,180,405,0,0
1784445602086360435,1,45214,33,457,810,0,0
1784445602136358412,0,8823,27,180,405,0,0
1784445602136358412,1,45214,33,457,810,0,0
1784445602186359050,0,8823,27,180,405,0,0
1784445602186359050,1,45214,33,457,810,0,0
1784445602236358945,0,8823,27,180,405,0,0
1784445602236358945,1,45214,33,457,810,0,0
1784445602286359011,0,8548,27,180,405,0,0
1784445602286359011,1,45214,33,457,810,0,0
1784445602336359471,0,8548,27,180,405,0,0
1784445602336359471,1,45214,33,457,810,0,0
1784445602386360450,0,8548,27,180,405,0,0
1784445602386360450,1,45214,33,457,810,0,0
1784445602436362398,0,8548,27,180,405,0,0
1784445602436362398,1,45214,33,457,810,0,0
1784445602486361253,0,8548,27,180,405,0,0
1784445602486361253,1,45214,33,457,810,0,0
1784445602536359827,0,8548,27,180,405,0,0
1784445602536359827,1,45214,33,457,810,0,0
1784445602586360349,0,8548,27,180,405,0,0
1784445602586360349,1,25424,33,345,810,0,0
1784445602636360344,0,8548,27,180,405,0,0
1784445602636360344,1,25424,33,345,810,0,0
1784445602686352319,0,8548,27,180,405,0,0
1784445602686352319,1,25424,33,345,810,0,0
1784445602736361060,0,8548,27,180,405,0,0
1784445602736361060,1,25424,33,345,810,0,0
1784445602786359924,0,8548,27,180,405,0,0
1784445602786359924,1,25424,33,345,810,0,0
1784445602836360352,0,8548,27,180,405,0,0
1784445602836360352,1,25424,33,345,810,0,0
1784445602886360045,0,8548,27,180,405,0,0
1784445602886360045,1,25424,33,345,810,0,0
1784445602936374290,0,8548,27,180,405,0,0
1784445602936374290,1,25424,33,345,810,0,0
1784445602986377892,0,8548,27,180,405,0,0
1784445602986377892,1,25424,33,345,810,0,0
1784445603036362335,0,8548,27,180,405,0,0
1784445603036362335,1,25424,33,345,810,0,0
1784445603086356060,0,8548,27,180,405,0,0
1784445603086356060,1,25424,33,345,810,0,0
1784445603136361431,0,8548,27,180,405,0,0
1784445603136361431,1,25424,33,345,810,0,0
1784445603186360299,0,8548,27,180,405,0,0
1784445603186360299,1,25424,33,345,810,0,0
1784445603236362346,0,8548,27,180,405,0,0
1784445603236362346,1,25424,33,345,810,0,0
1784445603286361577,0,8667,27,180,405,0,0
1784445603286361577,1,25424,33,345,810,0,0
1784445603336360556,0,8667,27,180,405,0,0
1784445603336360556,1,25424,33,345,810,0,0
1784445603386361878,0,8667,27,180,405,0,0
1784445603386361878,1,25424,33,345,810,0,0
1784445603436360064,0,8667,27,180,405,0,0
1784445603436360064,1,25424,33,345,810,0,0
1784445603486359997,0,8667,27,180,405,0,0
1784445603486359997,1,25424,33,345,810,0,0
1784445603536359437,0,8667,27,180,405,0,0
1784445603536359437,1,25424,33,345,810,0,0
1784445603586360056,0,8667,27,180,405,0,0
1784445603586360056,1,20952,33,195,810,0,0
1784445603636360815,0,8667,27,180,405,0,0
1784445603636360815,1,20952,33,195,810,0,0
1784445603686360744,0,8667,27,180,405,0,0
1784445603686360744,1,20952,33,195,810,0,0
1784445603736360940,0,8667,27,180,405,0,0
1784445603736360940,1,20952,33,195,810,0,0
1784445603786360785,0,8667,27,180,405,0,0
1784445603786360785,1,20952,33,195,810,0,0
1784445603836360705,0,8667,27,180,405,0,0
1784445603836360705,1,20952,33,195,810,0,0
1784445603886359852,0,8667,27,180,405,0,0
1784445603886359852,1,20952,33,195,810,0,0
1784445603936359570,0,8667,27,180,405,0,0
1784445603936359570,1,20952,33,195,810,0,0
1784445603986358812,0,8667,27,180,405,0,0
1784445603986358812,1,20952,33,195,810,0,0
1784445604036358271,0,8667,27,180,405,0,0
1784445604036358271,1,20952,33,195,810,0,0
1784445604086352024,0,8667,27,180,405,0,0
1784445604086352024,1,20952,33,195,810,0,0
1784445604136360954,0,8667,27,180,405,0,0
1784445604136360954,1,20952,33,195,810,0,0
1784445604186358854,0,8667,27,180,405,0,0
1784445604186358854,1,20952,33,195,810,0,0
1784445604236361499,0,8667,27,180,405,0,0
1784445604236361499,1,20952,33,195,810,0,0
1784445604286362505,0,8657,27,180,405,0,0
1784445604286362505,1,20952,33,195,810,0,0
1784445604336359688,0,8657,27,180,405,0,0
1784445604336359688,1,20952,33,195,810,0,0
1784445604386359519,0,8657,27,180,405,0,0
1784445604386359519,1,20952,33,195,810,0,0
1784445604436361376,0,8657,27,180,405,0,0
1784445604436361376,1,20952,33,195,810,0,0
1784445604486360337,0,8657,27,180,405,0,0
1784445604486360337,1,20952,33,195,810,0,0
1784445604536359654,0,8657,27,180,405,0,0
1784445604536359654,1,20952,33,195,810,0,0
1784445604586363813,0,8657,27,180,405,0,0
1784445604586363813,1,19966,32,180,405,0,0
1784445604636359435,0,8657,27,180,405,0,0
1784445604636359435,1,19966,32,180,405,0,0
1784445604686360334,0,8657,27,180,405,0,0
1784445604686360334,1,19966,32,180,405,0,0
1784445604736364904,0,8657,27,180,405,0,0
1784445604736364904,1,19966,32,180,405,0,0
1784445604786358559,0,8657,27,180,405,0,0
1784445604786358559,1,19966,32,180,405,0,0
1784445604836359070,0,8657,27,180,405,0,0
1784445604836359070,1,19966,32,180,405,0,0
1784445604886360607,0,8657,27,180,405,0,0
1784445604886360607,1,19966,32,180,405,0,0
1784445604936359045,0,8657,27,180,405,0,0
1784445604936359045,1,19966,32,180,405,0,0
1784445604986358670,0,8657,27,180,405,0,0
1784445604986358670,1,19966,32,180,405,0,0
1784445605036360454,0,8657,27,180,405,0,0
1784445605036360454,1,19966,32,180,405,0,0
1784445605086358419,0,8657,27,180,405,0,0
1784445605086358419,1,19966,32,180,405,0,0
1784445605136359506,0,8657,27,180,405,0,0
1784445605136359506,1,19966,32,180,405,0,0
1784445605186359103,0,8657,27,180,405,0,0
1784445605186359103,1,19966,32,180,405,0,0
1784445605236359943,0,8657,27,180,405,0,0
1784445605236359943,1,19966,32,180,405,0,0
1784445605286357510,0,8987,27,180,405,0,0
1784445605286357510,1,19966,32,180,405,0,0
1784445605336358643,0,8987,27,180,405,0,0
1784445605336358643,1,19966,32,180,405,0,0
1784445605386358092,0,8987,27,180,405,0,0
1784445605386358092,1,19966,32,180,405,0,0
1784445605436359087,0,8987,27,180,405,0,0
1784445605436359087,1,19966,32,180,405,0,0
1784445605486358991,0,8987,27,180,405,0,0
1784445605486358991,1,19966,32,180,405,0,0
1784445605536358830,0,8987,27,180,405,0,0
1784445605536358830,1,19966,32,180,405,0,0
1784445605586359463,0,8987,27,180,405,0,0
1784445605586359463,1,19222,32,180,405,0,0
1784445605636358608,0,8987,27,180,405,0,0
1784445605636358608,1,19222,32,180,405,0,0
1784445605686358307,0,8987,27,180,405,0,0
1784445605686358307,1,19222,32,180,405,0,0
1784445605736360415,0,8987,27,180,405,0,0
1784445605736360415,1,19222,32,180,405,0,0
1784445605786359401,0,8987,27,180,405,0,0
1784445605786359401,1,19222,32,180,405,0,0
1784445605836359298,0,8987,27,180,405,0,0
1784445605836359298,1,19222,32,180,405,0,0
1784445605886360105,0,8987,27,180,405,0,0
1784445605886360105,1,19222,32,180,405,0,0
1784445605936358196,0,8987,27,180,405,0,0
1784445605936358196,1,19222,32,180,405,0,0
1784445605986358553,0,8987,27,180,405,0,0
1784445605986358553,1,19222,32,180,405,0,0
1784445606036361499,0,8987,27,180,405,0,0
1784445606036361499,1,19222,32,180,405,0,0
1784445606086358876,0,8987,27,180,405,0,0
1784445606086358876,1,19222,32,180,405,0,0
1784445606136359010,0,8987,27,180,405,0,0
1784445606136359010,1,19222,32,180,405,0,0
1784445606186360088,0,8987,27,180,405,0,0
1784445606186360088,1,19222,32,180,405,0,0
1784445606236359299,0,8987,27,180,405,0,0
1784445606236359299,1,19222,32,180,405,0,0
1784445606286358189,0,9352,27,180,405,0,0
1784445606286358189,1,19222,32,180,405,0,0
1784445606336358469,0,9352,27,180,405,0,0
1784445606336358469,1,19222,32,180,405,0,0
1784445606386359181,0,9352,27,180,405,0,0
1784445606386359181,1,19222,32,180,405,0,0
1784445606436358848,0,9352,27,180,405,0,0
1784445606436358848,1,19222,32,180,405,0,0
1784445606486358901,0,9352,27,180,405,0,0
1784445606486358901,1,19222,32,180,405,0,0
1784445606536359744,0,9352,27,180,405,0,0
1784445606536359744,1,19222,32,180,405,0,0
1784445606586357284,0,9352,27,180,405,0,0
1784445606586357284,1,19075,32,180,405,0,0
1784445606636357872,0,9352,27,180,405,0,0
1784445606636357872,1,19075,32,180,405,0,0
1784445606686357878,0,9352,27,180,405,0,0
1784445606686357878,1,19075,32,180,405,0,0
1784445606736359513,0,9352,27,180,405,0,0
1784445606736359513,1,19075,32,180,405,0,0
1784445606786359127,0,9352,27,180,405,0,0
1784445606786359127,1,19075,32,180,405,0,0
1784445606836357794,0,9352,27,180,405,0,0
1784445606836357794,1,19075,32,180,405,0,0
1784445606886358949,0,9352,27,180,405,0,0
1784445606886358949,1,19075,32,180,405,0,0
1784445606936363919,0,9352,27,180,405,0,0
1784445606936363919,1,19075,32,180,405,0,0
1784445606986359523,0,9352,27,180,405,0,0
1784445606986359523,1,19075,32,180,405,0,0
1784445607036359684,0,9352,27,180,405,0,0
1784445607036359684,1,19075,32,180,405,0,0
1784445607086359447,0,9352,27,180,405,0,0
1784445607086359447,1,19075,32,180,405,0,0
1784445607136359607,0,9352,27,180,405,0,0
1784445607136359607,1,19075,32,180,405,0,0
1784445607186361300,0,9352,27,180,405,0,0
1784445607186361300,1,19075,32,180,405,0,0
1784445607236359742,0,9352,27,180,405,0,0
1784445607236359742,1,19075,32,180,405,0,0
1784445607286359171,0,9136,27,180,405,0,0
1784445607286359171,1,19075,32,180,405,0,0
1784445607336359360,0,9136,27,180,405,0,0
1784445607336359360,1,19075,32,180,405,0,0
1784445607386359434,0,9136,27,180,405,0,0
1784445607386359434,1,19075,32,180,405,0,0
1784445607436359243,0,9136,27,180,405,0,0
1784445607436359243,1,19075,32,180,405,0,0
1784445607486358486,0,9136,27,180,405,0,0
1784445607486358486,1,19075,32,180,405,0,0
1784445607536359827,0,9136,27,180,405,0,0
1784445607536359827,1,19075,32,180,405,0,0
1784445607586363839,0,9136,27,180,405,0,0
1784445607586363839,1,18976,32,180,405,0,0
1784445607636361292,0,9136,27,180,405,0,0
1784445607636361292,1,18976,32,180,405,0,0
1784445607686360056,0,9136,27,180,405,0,0
1784445607686360056,1,18976,32,180,405,0,0
1784445607736361145,0,9136,27,180,405,0,0
1784445607736361145,1,18976,32,180,405,0,0
1784445607786368093,0,9136,27,180,405,0,0
1784445607786368093,1,18976,32,180,405,0,0
1784445607836362794,0,9136,27,180,405,0,0
1784445607836362794,1,18976,32,180,405,0,0
1784445607886360410,0,9136,27,180,405,0,0
1784445607886360410,1,18976,32,180,405,0,0
1784445607936360444,0,9136,27,180,405,0,0
1784445607936360444,1,18976,32,180,405,0,0
1784445607986541113,0,9136,27,180,405,0,0
1784445607986541113,1,18976,32,180,405,0,0
