epoch_ns,gpu,power_mw,temperature_c,sm_clock_mhz,mem_clock_mhz,gpu_util_percent,memory_util_percent
1784446495364660497,0,9084,27,180,405,0,0
1784446495364660497,1,48791,34,465,810,0,0
1784446495414672728,0,9084,27,180,405,0,0
1784446495414672728,1,48791,34,465,810,0,0
1784446495464663658,0,9084,27,180,405,0,0
1784446495464663658,1,48791,34,465,810,0,0
1784446495514661985,0,9084,27,180,405,0,0
1784446495514661985,1,48791,34,465,810,0,0
1784446495564661052,0,9084,27,180,405,0,0
1784446495564661052,1,48791,34,465,810,0,0
1784446495614661600,0,9084,27,180,405,0,0
1784446495614661600,1,48791,34,465,810,0,0
1784446495664660443,0,9084,27,180,405,0,0
1784446495664660443,1,48791,34,465,810,0,0
1784446495714660401,0,9084,27,180,405,0,0
1784446495714660401,1,48791,34,465,810,0,0
1784446495764661112,0,9084,27,180,405,0,0
1784446495764661112,1,48791,34,465,810,0,0
1784446495814660393,0,9084,27,180,405,0,0
1784446495814660393,1,48791,34,465,810,0,0
1784446495864660136,0,9084,27,180,405,0,0
1784446495864660136,1,29149,33,352,810,0,0
1784446495914629537,0,9084,27,180,405,0,0
1784446495914629537,1,29149,33,352,810,0,0
1784446495964662176,0,9084,27,180,405,0,0
1784446495964662176,1,29149,33,352,810,0,0
1784446496014662183,0,8954,27,180,405,0,0
1784446496014662183,1,29149,33,352,810,0,0
1784446496064661698,0,8954,27,180,405,0,0
1784446496064661698,1,29149,33,352,810,0,0
1784446496150366870,0,8954,27,180,405,0,0
1784446496150366870,1,29149,33,352,810,0,0
1784446496164675116,0,8954,27,180,405,0,0
1784446496164675116,1,29149,33,352,810,0,0
1784446496214663867,0,8954,27,180,405,0,0
1784446496214663867,1,29149,33,352,810,0,0
1784446496264659367,0,8954,27,180,405,0,0
1784446496264659367,1,29149,33,352,810,0,0
1784446496314662385,0,8954,27,180,405,0,0
1784446496314662385,1,29149,33,352,810,0,0
1784446496364662240,0,8954,27,180,405,0,0
1784446496364662240,1,24947,33,352,810,0,0
1784446496414660894,0,8954,27,180,405,0,0
1784446496414660894,1,24947,33,352,810,0,0
1784446496464658901,0,8954,27,180,405,0,0
1784446496464658901,1,24947,33,352,810,0,0
1784446496514658683,0,8954,27,180,405,0,0
1784446496514658683,1,24947,33,352,810,0,0
1784446496564660696,0,8954,27,180,405,0,0
1784446496564660696,1,24947,33,352,810,0,0
1784446496614659303,0,8954,27,180,405,0,0
1784446496614659303,1,24947,33,352,810,0,0
1784446496664660775,0,8954,27,180,405,0,0
1784446496664660775,1,24947,33,352,810,0,0
1784446496714658592,0,8954,27,180,405,0,0
1784446496714658592,1,24947,33,352,810,0,0
1784446496764658436,0,8954,27,180,405,0,0
1784446496764658436,1,24947,33,352,810,0,0
1784446496814660809,0,8954,27,180,405,0,0
1784446496814660809,1,24947,33,352,810,0,0
1784446496864660782,0,8954,27,180,405,0,0
1784446496864660782,1,24947,33,352,810,0,0
1784446496914659067,0,8954,27,180,405,0,0
1784446496914659067,1,24947,33,352,810,0,0
1784446496964658642,0,8954,27,180,405,0,0
1784446496964658642,1,24947,33,352,810,0,0
1784446497014661193,0,9128,27,180,405,0,0
1784446497014661193,1,24947,33,352,810,0,0
1784446497064659513,0,9128,27,180,405,0,0
1784446497064659513,1,24947,33,352,810,0,0
1784446497114660731,0,9128,27,180,405,0,0
1784446497114660731,1,24947,33,352,810,0,0
1784446497164659216,0,9128,27,180,405,0,0
1784446497164659216,1,24947,33,352,810,0,0
1784446497214660822,0,9128,27,180,405,0,0
1784446497214660822,1,24947,33,352,810,0,0
1784446497264660539,0,9128,27,180,405,0,0
1784446497264660539,1,24947,33,352,810,0,0
1784446497314659412,0,9128,27,180,405,0,0
1784446497314659412,1,24947,33,352,810,0,0
1784446497364658905,0,9128,27,180,405,0,0
1784446497364658905,1,19719,33,202,405,0,0
1784446497414660391,0,9128,27,180,405,0,0
1784446497414660391,1,19719,33,202,405,0,0
1784446497464661975,0,9128,27,180,405,0,0
1784446497464661975,1,19719,33,202,405,0,0
1784446497514662615,0,9128,27,180,405,0,0
1784446497514662615,1,19719,33,202,405,0,0
1784446497564662962,0,9128,27,180,405,0,0
1784446497564662962,1,19719,33,202,405,0,0
1784446497614661289,0,9128,27,180,405,0,0
1784446497614661289,1,19719,33,202,405,0,0
1784446497664661616,0,9128,27,180,405,0,0
1784446497664661616,1,19719,33,202,405,0,0
1784446497714662936,0,9128,27,180,405,0,0
1784446497714662936,1,19719,33,202,405,0,0
1784446497764669166,0,9128,27,180,405,0,0
1784446497764669166,1,19719,33,202,405,0,0
1784446497814665564,0,9128,27,180,405,0,0
1784446497814665564,1,19719,33,202,405,0,0
1784446497864672657,0,9128,27,180,405,0,0
1784446497864672657,1,19719,33,202,405,0,0
1784446497914667882,0,9128,27,180,405,0,0
1784446497914667882,1,19719,33,202,405,0,0
1784446497964660790,0,9128,27,180,405,0,0
1784446497964660790,1,19719,33,202,405,0,0
1784446498014659193,0,9385,27,180,405,0,0
1784446498014659193,1,19719,33,202,405,0,0
1784446498064658680,0,9385,27,180,405,0,0
1784446498064658680,1,19719,33,202,405,0,0
1784446498114658841,0,9385,27,180,405,0,0
1784446498114658841,1,19719,33,202,405,0,0
1784446498164660862,0,9385,27,180,405,0,0
1784446498164660862,1,19719,33,202,405,0,0
1784446498214661560,0,9385,27,180,405,0,0
1784446498214661560,1,19719,33,202,405,0,0
1784446498264663518,0,9385,27,180,405,0,0
1784446498264663518,1,19719,33,202,405,0,0
1784446498314659885,0,9385,27,180,405,0,0
1784446498314659885,1,19719,33,202,405,0,0
1784446498364661947,0,9385,27,180,405,0,0
1784446498364661947,1,19430,33,180,405,0,0
1784446498414659884,0,9385,27,180,405,0,0
1784446498414659884,1,19430,33,180,405,0,0
1784446498464658640,0,9385,27,180,405,0,0
1784446498464658640,1,19430,33,180,405,0,0
1784446498514658497,0,9385,27,180,405,0,0
1784446498514658497,1,19430,33,180,405,0,0
1784446498564658556,0,9385,27,180,405,0,0
1784446498564658556,1,19430,33,180,405,0,0
1784446498614660299,0,9385,27,180,405,0,0
1784446498614660299,1,19430,33,180,405,0,0
1784446498664658800,0,9385,27,180,405,0,0
1784446498664658800,1,19430,33,180,405,0,0
1784446498714658712,0,9385,27,180,405,0,0
1784446498714658712,1,19430,33,180,405,0,0
1784446498764659774,0,9385,27,180,405,0,0
1784446498764659774,1,19430,33,180,405,0,0
1784446498814661278,0,9385,27,180,405,0,0
1784446498814661278,1,19430,33,180,405,0,0
1784446498864660854,0,9385,27,180,405,0,0
1784446498864660854,1,19370,32,180,405,0,0
1784446498914659594,0,9385,27,180,405,0,0
1784446498914659594,1,19370,32,180,405,0,0
1784446498964659766,0,9385,27,180,405,0,0
1784446498964659766,1,19370,32,180,405,0,0
1784446499014661486,0,9226,27,180,405,0,0
1784446499014661486,1,19370,32,180,405,0,0
1784446499064658975,0,9226,27,180,405,0,0
1784446499064658975,1,19370,32,180,405,0,0
1784446499114658836,0,9226,27,180,405,0,0
1784446499114658836,1,19370,32,180,405,0,0
1784446499164659460,0,9226,27,180,405,0,0
1784446499164659460,1,19370,32,180,405,0,0
1784446499214661075,0,9226,27,180,405,0,0
1784446499214661075,1,19370,32,180,405,0,0
1784446499264660552,0,9226,27,180,405,0,0
1784446499264660552,1,19370,32,180,405,0,0
1784446499314658563,0,9226,27,180,405,0,0
1784446499314658563,1,19370,32,180,405,0,0
1784446499364658870,0,9226,27,180,405,0,0
1784446499364658870,1,19370,32,180,405,0,0
1784446499414660478,0,9226,27,180,405,0,0
1784446499414660478,1,19370,32,180,405,0,0
1784446499464658959,0,9226,27,180,405,0,0
1784446499464658959,1,19370,32,180,405,0,0
1784446499514658925,0,9226,27,180,405,0,0
1784446499514658925,1,19370,32,180,405,0,0
1784446499564662314,0,9226,27,180,405,0,0
1784446499564662314,1,19370,32,180,405,0,0
1784446499614658865,0,9226,27,180,405,0,0
1784446499614658865,1,19370,32,180,405,0,0
1784446499664659731,0,9226,27,180,405,0,0
1784446499664659731,1,19370,32,180,405,0,0
1784446499714660739,0,9226,27,180,405,0,0
1784446499714660739,1,19370,32,180,405,0,0
1784446499764659214,0,9226,27,180,405,0,0
1784446499764659214,1,19370,32,180,405,0,0
1784446499814659167,0,9226,27,180,405,0,0
1784446499814659167,1,19370,32,180,405,0,0
1784446499864658583,0,9226,27,180,405,0,0
1784446499864658583,1,19234,32,180,405,0,0
1784446499914660050,0,9226,27,180,405,0,0
1784446499914660050,1,19234,32,180,405,0,0
1784446499964660109,0,9226,27,180,405,0,0
1784446499964660109,1,19234,32,180,405,0,0
1784446500014658625,0,8906,27,180,405,0,0
1784446500014658625,1,19234,32,180,405,0,0
1784446500064661327,0,8906,27,180,405,0,0
1784446500064661327,1,19234,32,180,405,0,0
1784446500114662660,0,8906,27,180,405,0,0
1784446500114662660,1,19234,32,180,405,0,0
1784446500164659791,0,8906,27,180,405,0,0
1784446500164659791,1,19234,32,180,405,0,0
1784446500214662042,0,8906,27,180,405,0,0
1784446500214662042,1,19234,32,180,405,0,0
1784446500264661099,0,8906,27,180,405,0,0
1784446500264661099,1,19234,32,180,405,0,0
1784446500314658906,0,8906,27,180,405,0,0
1784446500314658906,1,19234,32,180,405,0,0
1784446500364661806,0,8906,27,180,405,0,0
1784446500364661806,1,19234,32,180,405,0,0
1784446500414661862,0,8906,27,180,405,0,0
1784446500414661862,1,19234,32,180,405,0,0
1784446500464659461,0,8906,27,180,405,0,0
1784446500464659461,1,19234,32,180,405,0,0
1784446500514659376,0,8906,27,180,405,0,0
1784446500514659376,1,19234,32,180,405,0,0
1784446500564658603,0,8906,27,180,405,0,0
1784446500564658603,1,19234,32,180,405,0,0
1784446500614661833,0,8906,27,180,405,0,0
1784446500614661833,1,19234,32,180,405,0,0
1784446500664659274,0,8906,27,180,405,0,0
1784446500664659274,1,19234,32,180,405,0,0
1784446500714660842,0,8906,27,180,405,0,0
1784446500714660842,1,19234,32,180,405,0,0
1784446500764660406,0,8906,27,180,405,0,0
1784446500764660406,1,19234,32,180,405,0,0
1784446500814659467,0,8906,27,180,405,0,0
1784446500814659467,1,19234,32,180,405,0,0
1784446500864661330,0,8906,27,180,405,0,0
1784446500864661330,1,19244,32,180,405,0,0
1784446500914658671,0,8906,27,180,405,0,0
1784446500914658671,1,19244,32,180,405,0,0
1784446500964659954,0,8906,27,180,405,0,0
1784446500964659954,1,19244,32,180,405,0,0
1784446501014661260,0,8576,27,180,405,0,0
1784446501014661260,1,19244,32,180,405,0,0
1784446501064659302,0,8576,27,180,405,0,0
1784446501064659302,1,19244,32,180,405,0,0
1784446501114659160,0,8576,27,180,405,0,0
1784446501114659160,1,19244,32,180,405,0,0
1784446501164660661,0,8576,27,180,405,0,0
1784446501164660661,1,19244,32,180,405,0,0
1784446501214661265,0,8576,27,180,405,0,0
1784446501214661265,1,19244,32,180,405,0,0
1784446501264661146,0,8576,27,180,405,0,0
1784446501264661146,1,19244,32,180,405,0,0
1784446501314658583,0,8576,27,180,405,0,0
1784446501314658583,1,19244,32,180,405,0,0
1784446501364658218,0,8576,27,180,405,0,0
1784446501364658218,1,19244,32,180,405,0,0
1784446501414658201,0,8576,27,180,405,0,0
1784446501414658201,1,19244,32,180,405,0,0
1784446501464659025,0,8576,27,180,405,0,0
1784446501464659025,1,19244,32,180,405,0,0
1784446501514662540,0,8576,27,180,405,0,0
1784446501514662540,1,19244,32,180,405,0,0
1784446501564659772,0,8576,27,180,405,0,0
1784446501564659772,1,19244,32,180,405,0,0
1784446501614661679,0,8576,27,180,405,0,0
1784446501614661679,1,19244,32,180,405,0,0
1784446501664659583,0,8576,27,180,405,0,0
1784446501664659583,1,19244,32,180,405,0,0
1784446501714659218,0,8576,27,180,405,0,0
1784446501714659218,1,19244,32,180,405,0,0
1784446501764659495,0,8576,27,180,405,0,0
1784446501764659495,1,19244,32,180,405,0,0
1784446501814661327,0,8576,27,180,405,0,0
1784446501814661327,1,19244,32,180,405,0,0
1784446501864658794,0,8576,27,180,405,0,0
1784446501864658794,1,19167,32,180,405,0,0
1784446501914659179,0,8576,27,180,405,0,0
1784446501914659179,1,19167,32,180,405,0,0
1784446501964663979,0,8576,27,180,405,0,0
1784446501964663979,1,19167,32,180,405,0,0
1784446502014662433,0,8508,27,180,405,0,0
1784446502014662433,1,19167,32,180,405,0,0
1784446502064662056,0,8508,27,180,405,0,0
1784446502064662056,1,19167,32,180,405,0,0
1784446502114660366,0,8508,27,180,405,0,0
1784446502114660366,1,19167,32,180,405,0,0
1784446502164659771,0,8508,27,180,405,0,0
1784446502164659771,1,19167,32,180,405,0,0
1784446502214661908,0,8508,27,180,405,0,0
1784446502214661908,1,19167,32,180,405,0,0
1784446502264668297,0,8508,27,180,405,0,0
1784446502264668297,1,19167,32,180,405,0,0
1784446502314661671,0,8508,27,180,405,0,0
1784446502314661671,1,19167,32,180,405,0,0
1784446502364662593,0,8508,27,180,405,0,0
1784446502364662593,1,19167,32,180,405,0,0
1784446502414661289,0,8508,27,180,405,0,0
1784446502414661289,1,19167,32,180,405,0,0
1784446502464660037,0,8508,27,180,405,0,0
1784446502464660037,1,19167,32,180,405,0,0
1784446502514660268,0,8508,27,180,405,0,0
1784446502514660268,1,19167,32,180,405,0,0
1784446502564666370,0,8508,27,180,405,0,0
1784446502564666370,1,19167,32,180,405,0,0
1784446502614663751,0,8508,27,180,405,0,0
1784446502614663751,1,19167,32,180,405,0,0
1784446502664659774,0,8508,27,180,405,0,0
1784446502664659774,1,19167,32,180,405,0,0
1784446502714661672,0,8508,27,180,405,0,0
1784446502714661672,1,19167,32,180,405,0,0
1784446502764660016,0,8508,27,180,405,0,0
1784446502764660016,1,19167,32,180,405,0,0
1784446502814661718,0,8508,27,180,405,0,0
1784446502814661718,1,19167,32,180,405,0,0
1784446502864662232,0,8508,27,180,405,0,0
1784446502864662232,1,18788,32,180,405,0,0
1784446502914660941,0,8508,27,180,405,0,0
1784446502914660941,1,18788,32,180,405,0,0
1784446502964661621,0,8508,27,180,405,0,0
1784446502964661621,1,18788,32,180,405,0,0
1784446503014660038,0,8734,27,180,405,0,0
1784446503014660038,1,18788,32,180,405,0,0
1784446503064660223,0,8734,27,180,405,0,0
1784446503064660223,1,18788,32,180,405,0,0
1784446503114661643,0,8734,27,180,405,0,0
1784446503114661643,1,18788,32,180,405,0,0
1784446503164660627,0,8734,27,180,405,0,0
1784446503164660627,1,18788,32,180,405,0,0
1784446503214661747,0,8734,27,180,405,0,0
1784446503214661747,1,18788,32,180,405,0,0
1784446503264661017,0,8734,27,180,405,0,0
1784446503264661017,1,18788,32,180,405,0,0
1784446503314658835,0,8734,27,180,405,0,0
1784446503314658835,1,18788,32,180,405,0,0
1784446503364658759,0,8734,27,180,405,0,0
1784446503364658759,1,18788,32,180,405,0,0
1784446503414659019,0,8734,27,180,405,0,0
1784446503414659019,1,18788,32,180,405,0,0
1784446503464658652,0,8734,27,180,405,0,0
1784446503464658652,1,18788,32,180,405,0,0
1784446503514660380,0,8734,27,180,405,0,0
1784446503514660380,1,18788,32,180,405,0,0
1784446503564659126,0,8734,27,180,405,0,0
1784446503564659126,1,18788,32,180,405,0,0
1784446503614659144,0,8734,27,180,405,0,0
1784446503614659144,1,18788,32,180,405,0,0
1784446503664661305,0,8734,27,180,405,0,0
1784446503664661305,1,18788,32,180,405,0,0
1784446503714660165,0,8734,27,180,405,0,0
1784446503714660165,1,18788,32,180,405,0,0
1784446503764658946,0,8734,27,180,405,0,0
1784446503764658946,1,18788,32,180,405,0,0
1784446503814659245,0,8734,27,180,405,0,0
1784446503814659245,1,18788,32,180,405,0,0
1784446503864658243,0,8734,27,180,405,0,0
1784446503864658243,1,18676,32,180,405,0,0
1784446503914663080,0,8734,27,180,405,0,0
1784446503914663080,1,18676,32,180,405,0,0
1784446503964667701,0,8734,27,180,405,0,0
1784446503964667701,1,18676,32,180,405,0,0
1784446504014663088,0,8754,27,180,405,0,0
1784446504014663088,1,18676,32,180,405,0,0
1784446504064660701,0,8754,27,180,405,0,0
1784446504064660701,1,18676,32,180,405,0,0
1784446504114660028,0,8754,27,180,405,0,0
1784446504114660028,1,18676,32,180,405,0,0
1784446504164664750,0,8754,27,180,405,0,0
1784446504164664750,1,18676,32,180,405,0,0
1784446504214662842,0,8754,27,180,405,0,0
1784446504214662842,1,18676,32,180,405,0,0
1784446504264662453,0,8754,27,180,405,0,0
1784446504264662453,1,18676,32,180,405,0,0
1784446504314659863,0,8754,27,180,405,0,0
